time,/jointset/ground_pelvis/pelvis_tilt/value,/jointset/ground_pelvis/pelvis_tilt/speed,/jointset/ground_pelvis/pelvis_tx/value,/jointset/ground_pelvis/pelvis_tx/speed,/jointset/ground_pelvis/pelvis_ty/value,/jointset/ground_pelvis/pelvis_ty/speed,/jointset/hip_r/hip_flexion_r/value,/jointset/hip_r/hip_flexion_r/speed,/jointset/knee_r/knee_angle_r/value,/jointset/knee_r/knee_angle_r/speed,/jointset/ankle_r/ankle_angle_r/value,/jointset/ankle_r/ankle_angle_r/speed,/jointset/hip_l/hip_flexion_l/value,/jointset/hip_l/hip_flexion_l/speed,/jointset/knee_l/knee_angle_l/value,/jointset/knee_l/knee_angle_l/speed,/jointset/ankle_l/ankle_angle_l/value,/jointset/ankle_l/ankle_angle_l/speed,/jointset/back/lumbar_extension/value,/jointset/back/lumbar_extension/speed,/forceset/hamstrings_r/activation,/forceset/hamstrings_r/fiber_length,/forceset/bifemsh_r/activation,/forceset/bifemsh_r/fiber_length,/forceset/glut_max_r/activation,/forceset/glut_max_r/fiber_length,/forceset/iliopsoas_r/activation,/forceset/iliopsoas_r/fiber_length,/forceset/rect_fem_r/activation,/forceset/rect_fem_r/fiber_length,/forceset/vasti_r/activation,/forceset/vasti_r/fiber_length,/forceset/gastroc_r/activation,/forceset/gastroc_r/fiber_length,/forceset/soleus_r/activation,/forceset/soleus_r/fiber_length,/forceset/tib_ant_r/activation,/forceset/tib_ant_r/fiber_length,/forceset/hamstrings_l/activation,/forceset/hamstrings_l/fiber_length,/forceset/bifemsh_l/activation,/forceset/bifemsh_l/fiber_length,/forceset/glut_max_l/activation,/forceset/glut_max_l/fiber_length,/forceset/iliopsoas_l/activation,/forceset/iliopsoas_l/fiber_length,/forceset/rect_fem_l/activation,/forceset/rect_fem_l/fiber_length,/forceset/vasti_l/activation,/forceset/vasti_l/fiber_length,/forceset/gastroc_l/activation,/forceset/gastroc_l/fiber_length,/forceset/soleus_l/activation,/forceset/soleus_l/fiber_length,/forceset/tib_ant_l/activation,/forceset/tib_ant_l/fiber_length
0.6487463,0.14240382,0.284299204,0,0,0,0,0.253524094,0.62550879,-0.055398252,-3.812773875,-0.024817568,-0.538836218,-0.513141434,-0.622935346,-0.016904788,-2.008860118,0.156202386,0.647041578,-0.427444792,-0.200551563,0.49039212,0.11259534,0.15114257,0.18734933,0.02,0.15714478,0.13016962,0.0946212,0.09378333,0.10281361,0.02414051,0.07934876,0.23488319,0.08760183,0.02,0.04510769,0.24791639,0.07837029,0.1932995,0.07941181,0.30107571,0.18734404,0.02,0.11384438,0.62748691,0.11978248,0.02,0.13181215,0.02,0.07761855,0.53415986,0.09105626,0.24129855,0.04926465,0.33559785,0.07006814
0.64975778,0.142686587,0.274761532,0,0,0,0,0.254163189,0.638222216,-0.059272525,-3.847889434,-0.025314446,-0.441234292,-0.513750869,-0.582229018,-0.018978131,-2.090133576,0.157063982,1.052560011,-0.42764162,-0.188550055,0.47604733,0.11250617,0.14876049,0.18728462,0.02,0.15717983,0.12825361,0.09461521,0.09570286,0.10288036,0.02431224,0.0795294,0.23031972,0.08752545,0.02,0.04508657,0.25034556,0.07837137,0.19114503,0.07937667,0.3018472,0.18730734,0.02,0.11381201,0.61570736,0.11984023,0.02,0.1319184,0.02,0.07771574,0.51767396,0.09105994,0.23654691,0.04928083,0.33916571,0.07004121
0.65,0.142752862,0.272468402,0,0,0,0,0.254318147,0.641247243,-0.06020558,-3.856307281,-0.025418278,-0.416016748,-0.513890738,-0.572678121,-0.019486681,-2.108883833,0.157330146,1.144701339,-0.427686938,-0.185642627,0.47271372,0.11248616,0.14819821,0.18726897,0.02,0.15718832,0.12780091,0.09461374,0.09611829,0.10289776,0.02434877,0.07957287,0.2292467,0.08750738,0.02,0.04508151,0.25088538,0.07837157,0.19063672,0.07936823,0.30201997,0.18729831,0.02,0.11380457,0.61297,0.11985511,0.02,0.1319442,0.02,0.07773958,0.51385041,0.09106163,0.23542998,0.0492855,0.33996564,0.07003437
0.65001136,0.142755957,0.272361628,0,0,0,0,0.254325434,0.641387716,-0.060249401,-3.856701493,-0.025422998,-0.414821353,-0.513897242,-0.572233529,-0.019510649,-2.109754344,0.157343177,1.148955333,-0.427689047,-0.185506885,0.47255827,0.11248523,0.14817191,0.18726824,0.02,0.15718872,0.12777973,0.09461367,0.09611835,0.10289859,0.02438923,0.07957491,0.22919655,0.08750654,0.02000753,0.04508127,0.25084165,0.07837157,0.19065135,0.07936784,0.30202154,0.18729788,0.02,0.11380422,0.61304984,0.11985581,0.02,0.13194541,0.02,0.07774071,0.51418278,0.09106172,0.23581505,0.04928572,0.33989533,0.07003404
0.65002273,0.142759051,0.272255433,0,0,0,0,0.254332722,0.641527426,-0.060293226,-3.857095459,-0.025427705,-0.413625013,-0.513903742,-0.571789853,-0.019534626,-2.110623874,0.157356257,1.153202499,-0.427691154,-0.185371776,0.47240291,0.1124843,0.14814562,0.1872675,0.02,0.15718912,0.12775856,0.0946136,0.09611461,0.10289942,0.02443735,0.07957695,0.22914641,0.08750569,0.02001654,0.04508103,0.2507842,0.07837158,0.19067362,0.07936744,0.30202182,0.18729746,0.02,0.11380387,0.61317108,0.11985652,0.02,0.13194663,0.02,0.07774183,0.51461671,0.09106181,0.23628663,0.04928594,0.33980358,0.07003371
0.65007954,0.142774504,0.271733261,0,0,0,0,0.25436919,0.642214232,-0.060512418,-3.85906115,-0.025451034,-0.407630237,-0.513936165,-0.569585458,-0.019654662,-2.114956299,0.157422376,1.174330085,-0.427701667,-0.184705837,0.47162734,0.11247969,0.14801425,0.18726382,0.02,0.15719111,0.12765276,0.09461325,0.09609591,0.10290363,0.02467634,0.07958706,0.22889598,0.08750147,0.02006133,0.04507984,0.25049725,0.07837164,0.19078448,0.07936545,0.30202323,0.18729532,0.02,0.11380215,0.61377556,0.11985999,0.02,0.1319527,0.02,0.07774746,0.51677721,0.0910622,0.23862935,0.04928698,0.33934543,0.0700321
0.65036361,0.142851348,0.269353579,0,0,0,0,0.254552078,0.645326531,-0.061610039,-3.868739174,-0.025562548,-0.377446609,-0.514096439,-0.558937745,-0.020258489,-2.136185207,0.157770646,1.276680911,-0.427753689,-0.181627513,0.46778042,0.11245704,0.14735997,0.18724536,0.02,0.15720114,0.12712571,0.0946115,0.09600266,0.1029257,0.02583184,0.07963628,0.22764998,0.08748043,0.02027814,0.04507384,0.24906991,0.07837215,0.19132659,0.07935529,0.30203012,0.18728463,0.02,0.11379361,0.61675636,0.11987635,0.02,0.1319832,0.02,0.07777578,0.52735761,0.09106356,0.24997813,0.04929089,0.3370691,0.07002412
0.65096069,0.143010995,0.265729676,0,0,0,0,0.254938877,0.649807163,-0.063925763,-3.887728489,-0.025769012,-0.314442147,-0.514424012,-0.538866315,-0.021546619,-2.177836613,0.158591654,1.466898807,-0.427860543,-0.176646503,0.45985923,0.11241152,0.14599847,0.18720625,0.02,0.15722237,0.12602823,0.09460774,0.09580813,0.10297769,0.02806041,0.07973474,0.22506402,0.08743664,0.02069731,0.04506096,0.24610967,0.0783744,0.19240255,0.07933286,0.30204396,0.18726191,0.02,0.11377617,0.6228027,0.1199063,0.02,0.13204794,0.02,0.07783628,0.54846388,0.09106332,0.27203349,0.04929463,0.33236176,0.07000792
0.65178034,0.143227864,0.264118596,0,0,0,0,0.255472267,0.650597932,-0.067121628,-3.909395971,-0.025993247,-0.234574193,-0.514856315,-0.517169849,-0.023352409,-2.226597761,0.15987627,1.65052515,-0.428003716,-0.173427605,0.44933485,0.1123534,0.14415924,0.18715188,0.02,0.15725179,0.12454409,0.09460239,0.09554423,0.10306063,0.03072824,0.0798651,0.22158526,0.08737748,0.02120048,0.04504305,0.24213187,0.07837997,0.19374992,0.07929986,0.3020616,0.18723015,0.02,0.11375329,0.63064656,0.11994015,0.02,0.13213819,0.02,0.07792132,0.57519867,0.09105721,0.29894162,0.04929362,0.32606508,0.0699866
0.65296277,0.143542246,0.269064815,0,0,0,0,0.256236548,0.639748656,-0.071757502,-3.929568857,-0.026215113,-0.147458831,-0.515455534,-0.49897828,-0.026017045,-2.276128858,0.16188828,1.708556912,-0.42820975,-0.176601986,0.43482519,0.11227774,0.14156512,0.18707202,0.02,0.15729438,0.12244773,0.09459428,0.0951699,0.10320056,0.03391026,0.08005249,0.21670702,0.08729415,0.02180151,0.04501757,0.23656236,0.07839262,0.19545841,0.07924819,0.30208452,0.18718314,0.02,0.11372198,0.64110779,0.11997896,0.02,0.13227108,0.02,0.07804754,0.60986092,0.09103897,0.33227619,0.04928403,0.3173039,0.069957
0.65414521,0.143867385,0.282116957,0,0,0,0,0.256979789,0.615296736,-0.076409184,-3.936253415,-0.026360273,-0.106301888,-0.516042304,-0.495822429,-0.028724874,-2.299814868,0.163808667,1.494849437,-0.428424821,-0.188503613,0.42105716,0.11221075,0.13903871,0.18699058,0.02,0.15733636,0.12040262,0.0945858,0.09480293,0.10335916,0.03645747,0.08024349,0.21198767,0.08721325,0.02228217,0.04499326,0.23118375,0.07841027,0.19692585,0.07919231,0.30210476,0.18713473,0.02,0.11369196,0.65065735,0.12000969,0.02,0.13240669,0.02,0.07817684,0.64065345,0.09101179,0.36054118,0.04926798,0.30890338,0.06992848
0.65532524,0.144211182,0.301397781,0,0,0,0,0.257685949,0.580080008,-0.081052083,-3.931087677,-0.026486104,-0.115294508,-0.516631635,-0.504619427,-0.031441379,-2.301108729,0.165322184,1.033603166,-0.428657724,-0.207126941,0.40800279,0.11215161,0.13658263,0.18690793,0.02,0.15737682,0.11841116,0.09457713,0.09444389,0.10353086,0.0384991,0.08043815,0.20742924,0.08713479,0.02266609,0.04497057,0.22599738,0.07843256,0.19818494,0.07913292,0.3021226,0.18708522,0.02,0.11366242,0.65937315,0.12003469,0.02,0.1325441,0.02,0.07830758,0.66815877,0.09097715,0.38478298,0.04924736,0.30085871,0.0699017
0.6563697,0.14453628,0.321364077,0,0,0,0,0.258272948,0.543408228,-0.085152092,-3.918907773,-0.026628702,-0.163883248,-0.517165517,-0.518214271,-0.033839468,-2.289497098,0.166117691,0.470890821,-0.428884176,-0.226766633,0.39698067,0.11210503,0.13446129,0.18683381,0.02,0.15741086,0.1166885,0.09456947,0.09413196,0.10369081,0.03997179,0.08061309,0.20351534,0.08706703,0.02294163,0.04495171,0.22155122,0.07845613,0.19915203,0.07907772,0.30213666,0.18704061,0.02,0.11363604,0.66647489,0.12005324,0.02,0.13266683,0.02,0.07842367,0.69020974,0.09094076,0.40355674,0.04922587,0.29400524,0.06988058
0.65741416,0.144882544,0.341495685,0,0,0,0,0.258820635,0.505456474,-0.089236754,-3.902137199,-0.026840586,-0.247253341,-0.517714409,-0.532567168,-0.036222213,-2.272931094,0.166278267,-0.170657467,-0.429131507,-0.246648289,0.38642642,0.11206333,0.13238778,0.18675897,0.02,0.1574429,0.11500234,0.09456202,0.09382544,0.10385614,0.04118946,0.0807897,0.19971033,0.08700054,0.0231681,0.0449337,0.21723486,0.07848344,0.19999912,0.07902039,0.30214925,0.18699547,0.02,0.11360911,0.67305365,0.12006918,0.02,0.1327901,0.02,0.0785394,0.71038918,0.09089903,0.4202307,0.0492014,0.28738952,0.06986338
0.65873172,0.145347408,0.363062075,0,0,0,0,0.259457023,0.461923023,-0.09436262,-3.878672789,-0.02725778,-0.391924923,-0.518425041,-0.544267174,-0.03920488,-2.256546915,0.16551372,-0.978549219,-0.429471126,-0.267735072,0.37373629,0.11201699,0.12983815,0.18666376,0.02,0.1574803,0.11292581,0.09455317,0.09344631,0.10407016,0.0424313,0.08101386,0.19505933,0.08691786,0.02339724,0.0449114,0.21196698,0.07852374,0.20091993,0.07894546,0.30216329,0.18693805,0.02,0.1135742,0.68067532,0.12008632,0.02,0.13294571,0.02,0.07868427,0.7335158,0.09083852,0.43874708,0.0491659,0.2793652,0.06984979
0.65979592,0.145740327,0.374210586,0,0,0,0,0.259933469,0.435057841,-0.098480808,-3.861324092,-0.027745948,-0.527040651,-0.519004529,-0.542753154,-0.041604749,-2.256223273,0.164165159,-1.534531124,-0.429762229,-0.278115133,0.36396184,0.11198414,0.12783088,0.18658634,0.02,0.15750822,0.11128853,0.09454661,0.09314611,0.10424613,0.04324041,0.08119543,0.19141904,0.08685148,0.02354517,0.04489295,0.20785011,0.07856174,0.20155976,0.07888312,0.3021733,0.18689142,0.02,0.11354547,0.68632975,0.12009823,0.02,0.13307119,0.02,0.07880037,0.75052826,0.0907828,0.45196137,0.04913297,0.27313196,0.06984744
0.66,0.145816833,0.375501661,0,0,0,0,0.260021842,0.431065899,-0.099268528,-3.858401887,-0.027856225,-0.553698806,-0.519115121,-0.540969511,-0.042065379,-2.258092971,0.163842669,-1.624886436,-0.429819103,-0.279202752,0.3621336,0.11197827,0.12745114,0.18657144,0.02,0.15751337,0.11097854,0.09454543,0.09308915,0.10428012,0.04337871,0.08123028,0.19073246,0.08683874,0.02357033,0.04488931,0.20707425,0.07856964,0.20167298,0.07887101,0.30217509,0.18688245,0.02,0.11353994,0.68736638,0.12010035,0.02,0.13309522,0.02,0.07882256,0.75363579,0.09077139,0.45433749,0.04912618,0.27196095,0.06984802
0.66000888,0.145820169,0.375551138,0,0,0,0,0.260025671,0.430901437,-0.099302807,-3.858278361,-0.02786115,-0.554861209,-0.519119927,-0.540879937,-0.042085441,-2.258190275,0.163828216,-1.628682481,-0.429821584,-0.279242922,0.36205434,0.11197802,0.12743465,0.18657079,0.02,0.15751359,0.11096532,0.09454538,0.09308081,0.1042816,0.0434205,0.08123179,0.19070265,0.08683819,0.02357015,0.04488915,0.20713813,0.07856999,0.2016468,0.07887048,0.30212533,0.18688206,0.02,0.1135397,0.68727902,0.12010044,0.02003994,0.13309626,0.02,0.07882353,0.75343681,0.09077089,0.45425958,0.04912588,0.27249663,0.06984805
0.66001777,0.145823506,0.375600176,0,0,0,0,0.260029498,0.430737604,-0.099337084,-3.85815511,-0.027866085,-0.556023728,-0.519124732,-0.540789504,-0.042105504,-2.258288902,0.16381373,-1.632466853,-0.429824065,-0.279282634,0.36197511,0.11197777,0.12741816,0.18657015,0.02,0.15751381,0.11095215,0.09454532,0.0930713,0.10428308,0.04346938,0.08123331,0.19067285,0.08683763,0.02356973,0.04488899,0.20722141,0.07857034,0.20161443,0.07886995,0.30206561,0.18688167,0.02,0.11353946,0.68716528,0.12010053,0.02008778,0.1330973,0.02,0.0788245,0.75317133,0.09077038,0.45414565,0.04912558,0.27314835,0.06984808
0.66006219,0.145840196,0.375838741,0,0,0,0,0.260048614,0.429927891,-0.099508457,-3.857542885,-0.027890913,-0.561837488,-0.519148745,-0.54032437,-0.042205832,-2.258802069,0.163740795,-1.651211221,-0.429836475,-0.279474296,0.36157936,0.11197651,0.12733575,0.1865669,0.02,0.15751493,0.11088635,0.09454507,0.09302379,0.1042905,0.04371256,0.08124082,0.19052396,0.08683486,0.02356761,0.04488819,0.20763627,0.07857205,0.20145269,0.07886731,0.30176728,0.18687973,0.02,0.11353825,0.68659735,0.120101,0.02032571,0.1331024,0.02,0.07882933,0.75184637,0.09076788,0.45357672,0.04912408,0.27638702,0.06984817
0.6602843,0.145923792,0.376862036,0,0,0,0,0.260143674,0.426116619,-0.100364917,-3.854573902,-0.028018929,-0.590876252,-0.51926847,-0.537666393,-0.042707857,-2.261888413,0.163364011,-1.740244022,-0.429898641,-0.280255476,0.35961081,0.11197032,0.12692488,0.18655067,0.02,0.15752045,0.1105582,0.09454381,0.09278682,0.10432787,0.04489797,0.08127732,0.18978207,0.08682098,0.02355702,0.04488417,0.20967227,0.07858003,0.20064685,0.07885421,0.30028246,0.18687024,0.02,0.11353224,0.68377681,0.12010345,0.02148364,0.13312591,0.02,0.07885347,0.74528123,0.09075554,0.45074934,0.04911667,0.29210317,0.06984741
0.6611306,0.146243518,0.37794371,0,0,0,0,0.260499315,0.41535696,-0.103622638,-3.844402228,-0.02856483,-0.697748118,-0.519717517,-0.522004004,-0.044629828,-2.282661399,0.161773404,-1.994486367,-0.430136173,-0.280264164,0.3522627,0.11194813,0.12537698,0.18648867,0.02,0.15754096,0.1093211,0.09453922,0.09189274,0.10447378,0.04898494,0.08140574,0.18699406,0.08676788,0.02351696,0.04486837,0.21688072,0.07860395,0.19761986,0.07880563,0.29472696,0.1868369,0.02,0.11350948,0.67331418,0.12011487,0.02545071,0.13319235,0.02,0.07894548,0.72114499,0.09071084,0.4402334,0.04908914,0.34574366,0.06983028
0.66197691,0.146562096,0.374054469,0,0,0,0,0.260848541,0.411072475,-0.106872508,-3.836091771,-0.029196071,-0.791037484,-0.520149258,-0.496585813,-0.046576186,-2.319928171,0.160033996,-2.087019673,-0.430371526,-0.274997298,0.34514819,0.11192803,0.12385655,0.18642642,0.02,0.15756083,0.10810463,0.09453497,0.09101249,0.10462404,0.05247624,0.08152698,0.18426621,0.08671423,0.02347736,0.04485157,0.22330632,0.07862103,0.19466017,0.07875898,0.28932839,0.1868072,0.02,0.11348722,0.66328316,0.12012956,0.02880593,0.13323713,0.02,0.07903785,0.6983171,0.09066947,0.43010847,0.0490625,0.39160041,0.06979734
0.66308569,0.146970389,0.360891994,0,0,0,0,0.261305996,0.416113102,-0.111121616,-3.829243087,-0.03012653,-0.880031254,-0.520674309,-0.447518924,-0.049187856,-2.396158753,0.15777567,-1.933976575,-0.430668748,-0.259498667,0.33616311,0.11190464,0.12190506,0.18634446,0.02,0.15758641,0.10654138,0.09452985,0.0898797,0.10482525,0.05630578,0.08168488,0.18078043,0.08664279,0.02342615,0.04482762,0.23070532,0.07863712,0.19088101,0.07870047,0.28248258,0.18677213,0.02,0.11345947,0.65075446,0.12015371,0.03244551,0.13328191,0.02,0.07916038,0.67021975,0.09061971,0.41740048,0.04902868,0.44298446,0.06973887
0.66459045,0.147491509,0.329396193,0,0,0,0,0.26194883,0.441539537,-0.116882584,-3.829790319,-0.031493404,-0.919598772,-0.521281134,-0.354512861,-0.052900604,-2.546697119,0.155319048,-1.247052638,-0.431034319,-0.223874535,0.32454249,0.11187779,0.11932789,0.18623239,0.02,0.15762145,0.10447361,0.09452343,0.08837859,0.10510263,0.06042523,0.08190442,0.17620341,0.08654314,0.02335787,0.04479119,0.23919571,0.07865215,0.18592365,0.0786251,0.2735823,0.18672848,0.02,0.11342594,0.63478331,0.12019521,0.0363044,0.13333672,0.02,0.07933185,0.63504121,0.09055975,0.40109432,0.04898507,0.50112629,0.06964222
0.66579282,0.147868041,0.296085314,0,0,0,0,0.262498131,0.47336787,-0.121492094,-3.838711299,-0.032579177,-0.875412668,-0.521654302,-0.264636116,-0.056050428,-2.695625289,0.154310465,-0.398665002,-0.431281654,-0.186634194,0.31570088,0.11186007,0.11732557,0.18614199,0.02,0.15765079,0.10286447,0.09451842,0.08720825,0.10532562,0.0630174,0.08208548,0.17266785,0.08646111,0.0233043,0.04475903,0.24491533,0.07866083,0.18209809,0.07856757,0.26677517,0.18669457,0.02,0.11340392,0.62280859,0.12023519,0.03869639,0.13338466,0.02,0.07947543,0.60911277,0.09051837,0.38878437,0.04895313,0.54040963,0.06955512
0.66699519,0.148202436,0.260098294,0,0,0,0,0.263088834,0.509331127,-0.126116023,-3.853350112,-0.033573993,-0.77040431,-0.521915529,-0.169842558,-0.059386891,-2.854423443,0.154405375,0.560827859,-0.431481938,-0.146455947,0.30722804,0.11184542,0.11537211,0.18605066,0.02,0.15768206,0.10129241,0.09451315,0.08606306,0.1055485,0.06512235,0.08227135,0.16923576,0.08637711,0.0232516,0.0447249,0.24984875,0.07866767,0.17838764,0.07851192,0.26022309,0.18665984,0.02,0.11338707,0.6114781,0.1202805,0.0406135,0.13344147,0.02,0.07962648,0.58491507,0.09048351,0.37706538,0.04892518,0.57476487,0.06945999
0.66788541,0.148422467,0.234592536,0,0,0,0,0.263553738,0.53468036,-0.129551971,-3.86611274,-0.034213557,-0.663070213,-0.522036207,-0.101987047,-0.061979245,-2.968476786,0.155212534,1.241233959,-0.431599429,-0.117885243,0.3011797,0.11183644,0.11395638,0.18598234,0.02,0.15770668,0.10015174,0.09450889,0.08523098,0.10571306,0.06642384,0.08241178,0.16675895,0.08631392,0.02321312,0.04469898,0.25306557,0.07867184,0.17571188,0.07847164,0.2555285,0.18663291,0.02,0.11337816,0.60347721,0.12031686,0.04178538,0.13349131,0.02,0.07974363,0.56801665,0.09046243,0.36874577,0.04890786,0.59757812,0.06938384
0.66877563,0.148621014,0.212105863,0,0,0,0,0.264039616,0.55606009,-0.132999422,-3.878960407,-0.034749601,-0.539025728,-0.522098864,-0.040006999,-0.064669097,-3.072538464,0.156586066,1.823723805,-0.43169278,-0.092515603,0.29531345,0.11182895,0.112566,0.18591337,0.02,0.15773254,0.09903038,0.09450421,0.08441207,0.10587707,0.06754237,0.08255437,0.16433506,0.08625016,0.02317511,0.04467306,0.25595762,0.0786753,0.17309485,0.07843195,0.25096136,0.18660455,0.02,0.11337227,0.59578735,0.12035505,0.04278288,0.13354892,0.02,0.07986534,0.55191654,0.09044577,0.36071297,0.04889395,0.61848481,0.06930221
0.66989318,0.148845124,0.190316209,0,0,0,0,0.264672184,0.57416495,-0.137342581,-3.89319571,-0.035258546,-0.370471685,-0.522105571,0.025429798,-0.068166374,-3.181874425,0.158938766,2.341944064,-0.431781402,-0.067521721,0.2881952,0.11182152,0.11085558,0.18582581,0.02,0.15776653,0.0976494,0.09449762,0.08340228,0.10608214,0.06872786,0.08273608,0.16136478,0.08616979,0.02312803,0.04464135,0.25918254,0.07867863,0.16989001,0.07838272,0.24540099,0.18656658,0.02,0.11336883,0.58654978,0.12040474,0.04382879,0.13363314,0.02,0.08002418,0.53275239,0.09043157,0.35101346,0.04888186,0.64238408,0.06919132
0.67,0.148865366,0.188674306,0,0,0,0,0.264733579,0.575290721,-0.137758527,-3.894371833,-0.035297246,-0.354101377,-0.522102564,0.030844609,-0.068506754,-3.190875835,0.159190824,2.376773254,-0.431788512,-0.065603075,0.28752865,0.11182092,0.11069409,0.18581738,0.02,0.15776985,0.09751892,0.09449695,0.08330681,0.1061017,0.06882993,0.08275359,0.16108499,0.0861621,0.02312356,0.0446384,0.25946921,0.07867889,0.16958825,0.07837804,0.24487928,0.18656281,0.02,0.11336871,0.58569006,0.12040956,0.04391822,0.13364189,0.02,0.08003968,0.53097834,0.09043061,0.35010786,0.04888104,0.64454454,0.06918022
0.67000843,0.148866957,0.188548207,0,0,0,0,0.264738431,0.575374748,-0.13779137,-3.894463018,-0.035300227,-0.352809317,-0.522102302,0.031265452,-0.068533667,-3.191575103,0.159210879,2.379406586,-0.431789065,-0.065455372,0.28747612,0.11182087,0.11068135,0.18581671,0.02005478,0.15777011,0.09750841,0.0944969,0.0832986,0.10610325,0.0688487,0.08275498,0.16106294,0.0861615,0.02313812,0.04463816,0.25943554,0.07867891,0.16956446,0.07837767,0.24483816,0.18656251,0.02,0.11336871,0.58588891,0.12040994,0.04402533,0.13364258,0.02,0.08004091,0.53119545,0.09043054,0.35054122,0.04888097,0.6444119,0.06917934
0.67001687,0.148868546,0.188422728,0,0,0,0,0.264743284,0.575457931,-0.137824214,-3.894553916,-0.035303197,-0.351517357,-0.522102036,0.031685196,-0.068560585,-3.192272671,0.159230957,2.382022735,-0.431789616,-0.065308339,0.28742362,0.11182082,0.11066862,0.18581605,0.0201204,0.15777037,0.09749785,0.09449684,0.08329026,0.10610479,0.06886961,0.08275636,0.16104088,0.08616089,0.02315563,0.04463793,0.25939067,0.07867893,0.16954068,0.0783773,0.24479705,0.18656221,0.02,0.1133687,0.58614086,0.12041032,0.04415225,0.13364327,0.02,0.08004213,0.53148365,0.09043047,0.35107473,0.04888091,0.64421887,0.06917846
0.67005903,0.148876478,0.187804769,0,0,0,0,0.264767558,0.575860971,-0.137988444,-3.895003868,-0.035317883,-0.345059586,-0.522100656,0.033767264,-0.068695266,-3.195734811,0.159331671,2.394843944,-0.431792355,-0.064583344,0.28716131,0.11182059,0.11060499,0.18581272,0.02044678,0.15777157,0.09744507,0.09449657,0.08324859,0.10611251,0.06897369,0.08276326,0.16093068,0.08615786,0.02324276,0.04463677,0.25916644,0.07867903,0.16942183,0.07837545,0.24459168,0.18656071,0.02,0.11336866,0.58739726,0.12041217,0.04478337,0.13364655,0.02,0.08004827,0.5329204,0.09043009,0.3537295,0.04888058,0.6432552,0.06917407
0.67026987,0.148915767,0.184962765,0,0,0,0,0.264889156,0.577533254,-0.138809871,-3.89711865,-0.035387237,-0.312877418,-0.522092472,0.043743469,-0.069370811,-3.212382815,0.159842838,2.452271324,-0.431805609,-0.061225602,0.28585525,0.11181948,0.11028765,0.18579604,0.02203608,0.15777593,0.09718184,0.09449522,0.08304066,0.10615111,0.06948294,0.08279751,0.16038133,0.08614271,0.02366794,0.04463087,0.25804975,0.07867968,0.16882942,0.07836623,0.24356872,0.18655315,0.02,0.11336857,0.59359703,0.12042062,0.04785463,0.13366001,0.02,0.08007908,0.53999997,0.09042796,0.36669478,0.04887858,0.63847318,0.06915237
0.67132404,0.149105912,0.177846342,0,0,0,0,0.265498586,0.575688518,-0.142921789,-3.902446219,-0.035635206,-0.161029712,-0.522024651,0.081390094,-0.07279419,-3.277239713,0.162509716,2.553386336,-0.431864164,-0.052092942,0.27945979,0.11181492,0.10872084,0.18571209,0.02902431,0.15777777,0.09588136,0.09448802,0.08201278,0.10634433,0.07177134,0.08296526,0.15767544,0.08606727,0.02555413,0.04460033,0.25257443,0.07868575,0.16591255,0.07832025,0.23854956,0.18651383,0.02,0.11336983,0.62267991,0.12044868,0.06134148,0.13368768,0.02,0.08023581,0.57299417,0.09041176,0.42485326,0.04886171,0.61543784,0.0690492
0.67237821,0.149295217,0.183389368,0,0,0,0,0.266096231,0.555050069,-0.147033379,-3.896049346,-0.035737874,-0.040590818,-0.521928569,0.097334718,-0.076268641,-3.309054484,0.165105071,2.312186125,-0.431920291,-0.056644506,0.27328112,0.11181189,0.10718656,0.18562723,0.03468019,0.15777152,0.09460659,0.09448021,0.08100411,0.10653781,0.07368526,0.08313176,0.15503597,0.08599269,0.02709744,0.04456939,0.24727345,0.07869609,0.16306915,0.07827436,0.23368483,0.18647202,0.02,0.1133733,0.64892908,0.12046207,0.07228172,0.13368736,0.02,0.08039602,0.60248922,0.09038775,0.47421233,0.0488363,0.59376701,0.06895392
0.67369861,0.149550756,0.206233799,0,0,0,0,0.266798665,0.504961644,-0.152162703,-3.870097536,-0.035727785,0.041988945,-0.521801977,0.090021666,-0.080640291,-3.305477393,0.167701299,1.541286035,-0.432008399,-0.079595458,0.26583221,0.11180989,0.10530939,0.18551995,0.04031203,0.15776689,0.09304519,0.09446988,0.07976715,0.10678061,0.07565095,0.08334186,0.1518203,0.08590097,0.02864418,0.04453215,0.24086791,0.07871424,0.15960749,0.07821682,0.22779934,0.18641648,0.02,0.11337913,0.67842127,0.1204655,0.08326482,0.13367232,0.02,0.08059928,0.63533493,0.0903484,0.52685959,0.04879581,0.56837231,0.06884549
0.67470603,0.149771038,0.231915167,0,0,0,0,0.267282237,0.453689012,-0.156046324,-3.838447058,-0.03567851,0.047536749,-0.521720504,0.070314864,-0.083958154,-3.278838089,0.168837529,0.685116811,-0.432101484,-0.106116866,0.2603552,0.11180941,0.10390959,0.18543762,0.04375656,0.15776685,0.0918796,0.0944619,0.07884268,0.10696635,0.07688558,0.0835034,0.14943213,0.08583244,0.02959226,0.04450567,0.23614773,0.07873159,0.1570384,0.07817273,0.22345742,0.1863721,0.02,0.11338357,0.69874682,0.12046049,0.09006463,0.13365774,0.02,0.08075463,0.65780425,0.09031188,0.56170827,0.04875949,0.55019038,0.06877207
